AddressRowidObject,       ParentId      ,       AddressLastModifiedTimestamp    ,       AddressTypeCode ,       AddressPreferenceTypeCode       ,       AddressLine1,AddressLine2    ,       City    ,       State   ,       PostalCode,       SoftDeleteIndicator     ,       SoftDeleteTimestamp
4301,57,2014-04-29T15:09:12Z,MAIL,,0936 Fairview Way,,Saint Louis,MO,63158,,
4302,160,2014-11-17T06:19:09Z,MAIL,,6 Texas Way,,New York City,NY,10120,,
4303,811,2014-03-19T05:48:56Z,RES,,0 Manitowish Hill,,Winston Salem,NC,27105,,
4304,459,2014-02-08T13:43:26Z,RES,,01 Golden Leaf Junction,,Fort Worth,TX,76192,,
4305,767,2015-01-01T03:49:06Z,MAIL,,71675 Warbler Plaza,,Washington,DC,20503,,
4306,262,2014-04-09T03:33:57Z,MAIL,,62112 Forest Trail,,Washington,DC,20525,,
4307,700,2014-09-06T06:23:45Z,RES,,71 La Follette Street,,Denver,CO,80209,,
4308,578,2014-05-06T07:27:44Z,MAIL,,34 Cherokee Alley,,Portland,OR,97229,,
4309,631,2014-09-09T21:39:23Z,RES,,24909 Evergreen Plaza,,Jamaica,NY,11470,,
4310,307,2014-01-16T08:44:44Z,RES,,54388 Ohio Place,,Newton,MA,02458,,
4311,960,2014-07-06T03:18:53Z,MAIL,,03 Vermont Avenue,,Garland,TX,75044,,
4312,925,2014-11-24T22:52:40Z,RES,,333 6th Junction,,Montgomery,AL,36134,,
4313,14,2014-04-07T16:46:26Z,RES,,51 Old Shore Way,,Los Angeles,CA,90081,,
4314,915,2014-04-04T12:33:30Z,RES,,4124 Rieder Hill,,Oklahoma City,OK,73190,,
4315,542,2014-05-18T11:45:16Z,MAIL,,32 Browning Drive,,Tacoma,WA,98464,,
4316,506,2014-11-21T00:25:43Z,RES,,0 Morningstar Place,,Los Angeles,CA,90071,,
4317,699,2014-10-28T04:03:59Z,MAIL,,33514 Schlimgen Terrace,,Fort Wayne,IN,46896,,
4318,374,2014-12-23T17:01:53Z,MAIL,,2 Dakota Terrace,,Las Vegas,NV,89120,,
4319,987,2014-02-16T17:56:45Z,RES,,90188 Lillian Hill,,Santa Cruz,CA,95064,,
4320,881,2014-10-14T21:13:13Z,RES,,898 Muir Street,,Atlanta,GA,30358,,
4321,472,2014-07-20T23:14:24Z,RES,,15257 Spohn Pass,,Aurora,CO,80045,,
4322,816,2014-01-23T16:02:50Z,RES,,23 Fair Oaks Parkway,,Madison,WI,53716,,
4323,678,2014-06-07T18:46:12Z,MAIL,,849 Sunnyside Place,,El Paso,TX,79934,,
4324,15,2014-09-26T05:43:50Z,RES,,0 1st Way,,Chattanooga,TN,37450,,
4325,62,2014-09-28T01:52:16Z,RES,,45 Reinke Alley,,San Diego,CA,92191,,
4326,833,2014-01-22T07:42:57Z,MAIL,,4 Trailsway Park,,Springfield,MA,01114,,
4327,23,2014-03-11T00:27:49Z,MAIL,,8 Sundown Plaza,,Greeley,CO,80638,,
4328,654,2014-05-05T14:12:07Z,MAIL,,31 Sullivan Parkway,,Cincinnati,OH,45243,,
4329,454,2014-06-15T01:05:24Z,MAIL,,62 Londonderry Terrace,,Spring,TX,77388,,
4330,524,2014-12-16T00:39:49Z,MAIL,,1905 Pine View Junction,,Santa Barbara,CA,93106,,
4331,695,2014-09-30T11:54:41Z,RES,,4167 Melody Place,,Fort Smith,AR,72905,,
4332,782,2014-04-07T00:22:48Z,RES,,77 Brown Avenue,,Hyattsville,MD,20784,,
4333,346,2014-09-28T14:18:11Z,RES,,98218 Barby Parkway,,Provo,UT,84605,,
4334,997,2014-04-12T14:04:49Z,RES,,1 Buhler Way,,Olympia,WA,98516,,
4335,238,2014-04-02T13:50:36Z,MAIL,,53875 Rusk Circle,,Jefferson City,MO,65105,,
4336,280,2014-10-15T07:49:01Z,RES,,270 Heffernan Circle,,Mobile,AL,36641,,
4337,621,2014-05-08T05:20:11Z,MAIL,,496 Packers Avenue,,Louisville,KY,40205,,
4338,594,2014-02-20T02:03:22Z,MAIL,,13 Delladonna Plaza,,Lynn,MA,01905,,
4339,214,2014-04-18T14:51:51Z,MAIL,,791 Namekagon Terrace,,Apache Junction,AZ,85219,,
4340,350,2014-02-06T20:17:02Z,MAIL,,9333 Burning Wood Hill,,San Diego,CA,92132,,
4341,727,2014-03-16T03:30:06Z,RES,,77 Rockefeller Pass,,Pittsburgh,PA,15266,,
4342,958,2014-12-28T19:22:27Z,RES,,4 Shoshone Pass,,Cleveland,OH,44105,,
4343,874,2014-05-29T19:17:41Z,RES,,3 Pankratz Street,,Brockton,MA,02405,,
4344,716,2014-12-26T07:25:33Z,RES,,966 Westridge Circle,,Fresno,CA,93726,,
4345,920,2014-11-19T12:59:30Z,MAIL,,70 Grayhawk Terrace,,Bronx,NY,10474,,
4346,108,2014-01-20T17:24:46Z,RES,,4 Russell Hill,,Peoria,IL,61640,,
4347,379,2014-10-06T12:43:16Z,RES,,50 Walton Circle,,York,PA,17405,,
4348,998,2014-04-06T16:37:47Z,MAIL,,3 Killdeer Plaza,,Washington,DC,20205,,
4349,663,2014-06-25T04:17:22Z,MAIL,,233 Surrey Circle,,Austin,TX,78769,,
4350,913,2014-07-01T21:05:43Z,RES,,943 Grover Park,,Albany,NY,12222,,
4351,725,2014-05-01T01:34:15Z,RES,,25 Glacier Hill Place,,Chandler,AZ,85246,,
4352,273,2014-11-05T12:07:47Z,RES,,529 Talisman Junction,,Erie,PA,16550,,
4353,84,2014-12-07T21:40:44Z,RES,,04899 Milwaukee Circle,,Indianapolis,IN,46226,,
4354,797,2014-06-23T16:39:30Z,RES,,41 Forest Point,,Birmingham,AL,35244,,
4355,164,2014-06-14T03:12:22Z,RES,,78 Hansons Drive,,Montgomery,AL,36134,,
4356,238,2014-11-05T10:55:29Z,MAIL,,0117 Hoepker Park,,Bronx,NY,10459,,
4357,631,2014-12-27T11:42:32Z,RES,,4 Del Sol Junction,,Milwaukee,WI,53215,,
4358,669,2014-02-21T01:13:52Z,MAIL,,032 Kipling Circle,,El Paso,TX,88553,,
4359,129,2014-09-21T14:19:31Z,RES,,8212 Oakridge Place,,Manassas,VA,22111,,
4360,709,2014-10-06T11:40:06Z,MAIL,,96 Crest Line Street,,Sunnyvale,CA,94089,,
4361,615,2014-10-15T10:48:20Z,MAIL,,8 Warner Avenue,,Boise,ID,83727,,
4362,703,2014-10-11T04:11:04Z,RES,,63536 Grayhawk Hill,,Cincinnati,OH,45271,,
4363,640,2014-09-14T05:12:01Z,RES,,7548 Fremont Place,,Louisville,KY,40220,,
4364,47,2014-06-06T10:00:05Z,MAIL,,6007 Fairfield Parkway,,Cincinnati,OH,45233,,
4365,140,2014-06-19T08:40:32Z,RES,,37665 Di Loreto Alley,,Los Angeles,CA,90050,,
4366,317,2014-05-10T04:54:02Z,MAIL,,950 Anthes Point,,Charlotte,NC,28210,,
4367,779,2014-11-28T09:06:45Z,MAIL,,1528 Lillian Circle,,Saint Paul,MN,55188,,
4368,981,2014-04-14T06:12:38Z,RES,,08330 Mallory Point,,Young America,MN,55564,,
4369,85,2014-01-27T22:02:35Z,MAIL,,57 Bayside Park,,Evansville,IN,47732,,
4370,989,2014-01-16T13:15:15Z,MAIL,,40 Loomis Crossing,,Houston,TX,77293,,
4371,74,2014-02-05T21:33:47Z,MAIL,,16 Fair Oaks Crossing,,Schenectady,NY,12305,,
4372,112,2014-11-28T18:12:08Z,RES,,8935 Red Cloud Alley,,North Hollywood,CA,91616,,
4373,763,2014-04-11T11:43:59Z,MAIL,,633 Jana Trail,,Raleigh,NC,27610,,
4374,753,2014-11-14T19:58:08Z,MAIL,,982 Manufacturers Terrace,,Wilkes Barre,PA,18706,,
4375,148,2014-09-11T03:48:35Z,RES,,81891 Gina Plaza,,Philadelphia,PA,19131,,
4376,465,2014-09-15T13:15:03Z,MAIL,,278 Mccormick Way,,Salt Lake City,UT,84125,,
4377,211,2014-04-17T16:01:24Z,RES,,06 Pearson Place,,Baltimore,MD,21275,,
4378,12,2014-03-16T21:29:25Z,MAIL,,0865 Elka Way,,Houston,TX,77288,,
4379,443,2014-03-26T06:42:06Z,MAIL,,420 Blue Bill Park Park,,Washington,DC,20380,,
4380,149,2014-01-21T07:58:57Z,RES,,5 Sherman Point,,Detroit,MI,48258,,
4381,134,2014-01-21T23:28:28Z,RES,,33165 Delaware Drive,,Van Nuys,CA,91411,,
4382,860,2014-11-09T01:48:58Z,RES,,767 Clarendon Junction,,Memphis,TN,38114,,
4383,794,2014-09-22T01:21:56Z,MAIL,,91990 Forster Parkway,,Fort Smith,AR,72905,,
4384,640,2014-05-22T17:45:57Z,MAIL,,61 Crescent Oaks Hill,,Springfield,MO,65898,,
4385,316,2014-09-25T11:20:33Z,MAIL,,6 Havey Court,,Rochester,NY,14646,,
4386,534,2014-09-24T19:07:08Z,RES,,04 Mosinee Terrace,,Odessa,TX,79764,,
4387,947,2014-12-05T23:15:23Z,MAIL,,6 Clyde Gallagher Trail,,Phoenix,AZ,85025,,
4388,216,2014-09-24T05:42:00Z,MAIL,,45 East Parkway,,Des Moines,IA,50393,,
4389,30,2014-02-06T14:50:04Z,RES,,298 Orin Pass,,Bronx,NY,10459,,
4390,381,2014-07-03T22:29:28Z,MAIL,,2 Banding Lane,,Jeffersonville,IN,47134,,
4391,107,2014-08-19T06:15:13Z,MAIL,,3777 Linden Park,,Miami,FL,33111,,
4392,343,2014-08-30T09:09:33Z,MAIL,,8 Mcbride Terrace,,Bronx,NY,10454,,
4393,164,2014-09-27T13:11:57Z,RES,,0182 Roxbury Avenue,,North Hollywood,CA,91616,,
4394,987,2014-02-18T18:12:44Z,RES,,27 Bowman Lane,,Pittsburgh,PA,15255,,
4395,767,2014-10-08T17:16:37Z,RES,,15663 Northwestern Court,,Mobile,AL,36641,,
4396,558,2014-07-15T07:33:24Z,RES,,7910 Porter Court,,San Jose,CA,95160,,
4397,677,2014-10-27T13:59:55Z,MAIL,,4 Ryan Road,,Boston,MA,02298,,
4398,841,2014-07-22T11:19:26Z,RES,,31488 Meadow Valley Avenue,,Charleston,WV,25362,,
4399,496,2014-07-12T18:49:52Z,MAIL,,16 Westport Road,,Van Nuys,CA,91406,,
4400,229,2014-10-15T14:10:17Z,RES,,1717 Arapahoe Way,,Winston Salem,NC,27105,,
4401,14,2014-11-05T18:50:55Z,RES,,0645 Sherman Street,,Milwaukee,WI,53285,,
4402,957,2014-06-19T02:37:51Z,RES,,3 Florence Terrace,,Trenton,NJ,08603,,
4403,456,2014-07-20T09:52:50Z,RES,,40 Oak Road,,Dallas,TX,75379,,
4404,271,2014-06-05T00:58:36Z,RES,,3286 Fordem Circle,,Clearwater,FL,34629,,
4405,773,2014-03-12T08:16:37Z,RES,,23 Hoepker Place,,Indianapolis,IN,46295,,
4406,527,2014-03-12T03:24:10Z,MAIL,,50828 Merrick Avenue,,New York City,NY,10292,,
4407,592,2014-05-25T22:39:45Z,RES,,701 Annamark Lane,,Detroit,MI,48232,,
4408,751,2014-12-12T11:09:14Z,RES,,5 Rowland Trail,,Vancouver,WA,98664,,
4409,652,2014-10-22T21:32:11Z,RES,,30218 Center Hill,,Los Angeles,CA,90040,,
4410,937,2014-07-16T00:06:40Z,MAIL,,3214 Fieldstone Park,,Salinas,CA,93907,,
4411,203,2014-05-25T14:08:41Z,RES,,93653 Holmberg Drive,,Seattle,WA,98175,,
4412,622,2014-06-14T00:54:21Z,MAIL,,11775 Kingsford Park,,Albany,NY,12247,,
4413,576,2014-06-02T19:43:27Z,RES,,5 Comanche Pass,,Washington,DC,20231,,
4414,928,2014-09-10T08:43:45Z,MAIL,,661 Marcy Crossing,,Lubbock,TX,79491,,
4415,853,2014-11-06T11:15:01Z,MAIL,,4749 Oriole Hill,,Pensacola,FL,32520,,
4416,958,2014-05-23T09:51:00Z,RES,,93568 7th Alley,,Amarillo,TX,79165,,
4417,956,2014-03-16T11:05:00Z,MAIL,,66 Northfield Park,,Lincoln,NE,68505,,
4418,335,2014-06-11T02:36:33Z,MAIL,,5101 Nelson Drive,,Irving,TX,75062,,
4419,658,2014-11-28T00:57:14Z,RES,,0629 Delaware Avenue,,Birmingham,AL,35231,,
4420,413,2014-02-12T22:13:48Z,RES,,93391 Oneill Lane,,Providence,RI,02912,,
4421,71,2014-09-13T07:27:34Z,RES,,981 8th Terrace,,San Diego,CA,92176,,
4422,358,2014-06-04T08:28:36Z,MAIL,,5991 Fuller Terrace,,Tucson,AZ,85737,,
4423,420,2014-07-08T12:40:07Z,MAIL,,935 4th Plaza,,Kansas City,MO,64153,,
4424,559,2014-09-12T09:09:35Z,MAIL,,26743 Melrose Place,,Alexandria,LA,71307,,
4425,546,2014-02-08T01:01:27Z,MAIL,,19683 Shelley Hill,,Saint Louis,MO,63110,,
4426,806,2014-11-25T19:56:09Z,RES,,43274 Manufacturers Junction,,Los Angeles,CA,90040,,
4427,580,2014-06-02T15:18:35Z,RES,,5584 Drewry Court,,Roanoke,VA,24004,,
4428,570,2014-11-25T03:57:31Z,RES,,3 Hauk Street,,Lincoln,NE,68505,,
4429,159,2014-09-17T03:11:57Z,RES,,2711 Rutledge Drive,,Toledo,OH,43615,,
4430,523,2014-08-03T19:07:17Z,RES,,0 Prairieview Street,,Chattanooga,TN,37410,,
4431,84,2014-10-14T08:33:25Z,RES,,02 Bobwhite Drive,,Davenport,IA,52809,,
4432,552,2014-04-29T02:34:29Z,RES,,9 Stephen Pass,,Mesa,AZ,85205,,
4433,33,2014-08-09T00:53:26Z,RES,,19 Cambridge Center,,Monticello,MN,55585,,
4434,262,2014-01-21T11:00:14Z,RES,,2 Northland Place,,Alexandria,LA,71307,,
4435,958,2014-03-20T03:59:46Z,RES,,100 Old Shore Point,,Cincinnati,OH,45271,,
4436,994,2014-11-12T15:34:58Z,MAIL,,828 Loomis Alley,,Dallas,TX,75265,,
4437,110,2014-03-22T23:14:54Z,RES,,19081 Eagan Drive,,Saint Paul,MN,55127,,
4438,704,2014-10-18T18:44:32Z,MAIL,,41 Havey Pass,,Kansas City,MO,64101,,
4439,166,2014-10-02T07:30:03Z,MAIL,,805 Warner Street,,Washington,DC,20310,,
4440,458,2014-04-07T08:10:27Z,RES,,1115 5th Way,,Kansas City,MO,64130,,
4441,78,2014-02-26T21:47:09Z,MAIL,,84154 Banding Trail,,Saint Joseph,MO,64504,,
4442,674,2014-12-11T12:21:34Z,RES,,754 Mallory Parkway,,Saint Louis,MO,63110,,
4443,551,2014-10-29T19:45:16Z,MAIL,,56 Starling Point,,Columbus,OH,43204,,
4444,791,2014-11-24T00:34:07Z,RES,,92 Derek Terrace,,Glendale,AZ,85311,,
4445,166,2014-04-06T03:22:50Z,MAIL,,76327 Golf Course Parkway,,Jackson,MS,39210,,
4446,796,2014-08-31T04:47:04Z,MAIL,,26544 Lerdahl Alley,,Omaha,NE,68144,,
4447,218,2014-06-25T06:11:28Z,RES,,0166 Milwaukee Parkway,,San Jose,CA,95108,,
4448,265,2014-05-01T06:51:04Z,RES,,30456 Golf View Trail,,Waco,TX,76705,,
4449,790,2014-11-15T09:01:23Z,MAIL,,4652 Butternut Circle,,El Paso,TX,88574,,
4450,932,2014-08-05T15:35:01Z,RES,,675 Springs Street,,Reston,VA,22096,,
4451,960,2014-03-25T15:37:05Z,RES,,8086 Ridgeview Alley,,Amarillo,TX,79171,,
4452,253,2014-11-04T12:35:08Z,RES,,45 Green Ridge Avenue,,Houston,TX,77240,,
4453,41,2014-05-20T05:19:28Z,MAIL,,3471 Northport Road,,Huntington,WV,25770,,
4454,560,2014-12-07T07:09:37Z,MAIL,,1944 Annamark Point,,Idaho Falls,ID,83405,,
4455,154,2014-02-07T02:18:03Z,MAIL,,798 Emmet Circle,,Mountain View,CA,94042,,
4456,912,2014-10-16T05:23:24Z,RES,,88090 Sachs Plaza,,Austin,TX,78721,,
4457,168,2014-07-10T22:10:56Z,RES,,4 Brown Avenue,,Flint,MI,48505,,
4458,880,2014-03-14T08:02:42Z,RES,,332 Kings Park,,Gadsden,AL,35905,,
4459,325,2014-07-09T19:00:24Z,RES,,502 Dakota Alley,,Kent,WA,98042,,
4460,653,2014-02-27T22:40:08Z,RES,,7084 Thierer Hill,,Seattle,WA,98127,,
4461,339,2014-04-19T22:50:31Z,MAIL,,1183 Sommers Plaza,,Modesto,CA,95354,,
4462,563,2014-05-22T10:56:33Z,RES,,389 Michigan Circle,,El Paso,TX,79984,,
4463,138,2015-01-06T10:47:45Z,MAIL,,0 Sage Way,,Dayton,OH,45454,,
4464,626,2014-10-17T16:44:16Z,MAIL,,75347 Fallview Road,,Duluth,GA,30195,,
4465,769,2014-01-21T16:31:01Z,RES,,3 Hooker Road,,Los Angeles,CA,90189,,
4466,718,2014-04-05T20:20:38Z,MAIL,,0252 Melvin Court,,Phoenix,AZ,85067,,
4467,569,2014-05-20T12:56:22Z,MAIL,,129 Summerview Terrace,,Evansville,IN,47732,,
4468,16,2014-12-07T05:54:20Z,RES,,38 Del Mar Park,,Tallahassee,FL,32399,,
4469,267,2014-01-17T21:12:01Z,RES,,300 Vidon Way,,Chicago,IL,60646,,
4470,397,2014-05-10T12:28:18Z,RES,,310 Westend Pass,,Arlington,TX,76011,,
4471,124,2014-06-09T02:32:09Z,RES,,1 Golden Leaf Plaza,,Columbus,OH,43226,,
4472,61,2014-11-25T03:19:49Z,RES,,8 Bartillon Road,,Greenville,SC,29615,,
4473,597,2015-01-06T08:19:57Z,RES,,82 Ridge Oak Parkway,,Baton Rouge,LA,70820,,
4474,590,2014-01-26T15:01:58Z,RES,,80427 Vermont Avenue,,Albuquerque,NM,87201,,
4475,846,2014-10-09T04:44:46Z,RES,,2 Northwestern Trail,,Minneapolis,MN,55423,,
4476,280,2014-12-01T06:44:23Z,MAIL,,58060 Autumn Leaf Way,,Birmingham,AL,35205,,
4477,260,2014-01-27T12:40:35Z,RES,,9 Summit Court,,Atlanta,GA,30311,,
4478,944,2014-02-08T06:53:20Z,RES,,42 Autumn Leaf Parkway,,Punta Gorda,FL,33982,,
4479,96,2015-01-13T14:09:51Z,RES,,95154 Lotheville Parkway,,Des Moines,IA,50305,,
4480,824,2014-03-30T08:10:12Z,RES,,9 Meadow Valley Crossing,,Lakewood,WA,98498,,
4481,493,2014-03-27T06:55:10Z,RES,,34 Warrior Road,,Vancouver,WA,98687,,
4482,635,2014-08-29T04:03:39Z,MAIL,,8319 Maple Point,,Milwaukee,WI,53225,,
4483,338,2014-06-24T13:36:22Z,RES,,6746 Truax Crossing,,Pittsburgh,PA,15215,,
4484,256,2014-10-20T13:03:39Z,MAIL,,11520 Clove Hill,,Sioux City,IA,51110,,
4485,517,2014-12-31T07:53:41Z,RES,,31 Golf Course Park,,Erie,PA,16550,,
4486,537,2014-07-18T02:09:27Z,RES,,7072 Dwight Plaza,,Vienna,VA,22184,,
4487,697,2014-10-16T14:28:34Z,RES,,0 Monument Pass,,Portland,OR,97211,,
4488,805,2014-11-02T09:12:59Z,MAIL,,6 Badeau Circle,,Fayetteville,NC,28314,,
4489,55,2014-07-10T20:02:57Z,RES,,3 Grim Junction,,Austin,TX,78754,,
4490,990,2014-12-29T23:24:49Z,RES,,9 Novick Alley,,Lexington,KY,40591,,
4491,25,2014-07-09T03:39:30Z,RES,,7891 Boyd Parkway,,Rockford,IL,61110,,
4492,50,2014-05-04T02:20:15Z,RES,,79549 Packers Trail,,Lexington,KY,40586,,
4493,65,2015-01-04T09:20:27Z,MAIL,,80 Porter Lane,,Chicago,IL,60657,,
4494,879,2014-08-29T10:48:06Z,RES,,92 Washington Place,,Sacramento,CA,95828,,
4495,122,2015-01-03T16:21:14Z,MAIL,,261 Coleman Center,,Fort Wayne,IN,46857,,
4496,17,2014-07-31T00:16:35Z,MAIL,,6966 North Road,,Des Moines,IA,50310,,
4497,999,2014-05-09T17:40:10Z,RES,,512 Dorton Lane,,New York City,NY,10014,,
4498,424,2014-05-21T06:36:34Z,RES,,29454 Oriole Place,,Houston,TX,77065,,
4499,68,2014-03-18T08:45:04Z,MAIL,,00 Alpine Point,,Buffalo,NY,14220,,
4500,542,2014-02-21T09:25:35Z,RES,,160 Linden Plaza,,Lexington,KY,40510,,
4501,375,2014-05-27T09:39:54Z,MAIL,,49 Esch Way,,Kansas City,MO,64144,,
4502,599,2014-09-22T18:19:34Z,RES,,8 Namekagon Way,,New York City,NY,10045,,
4503,802,2014-03-22T15:46:09Z,RES,,727 Summit Junction,,Riverside,CA,92513,,
4504,342,2014-05-29T02:32:25Z,RES,,942 Melody Plaza,,Boston,MA,02283,,
4505,208,2014-06-02T20:33:41Z,MAIL,,26704 Springs Park,,San Luis Obispo,CA,93407,,
4506,932,2014-02-09T11:56:40Z,MAIL,,300 Del Sol Point,,Cincinnati,OH,45228,,
4507,367,2014-12-09T18:27:37Z,RES,,487 Maple Wood Street,,Fort Worth,TX,76178,,
4508,603,2014-07-29T12:50:07Z,MAIL,,87 Marquette Parkway,,Great Neck,NY,11024,,
4509,503,2014-07-14T00:30:53Z,MAIL,,5 Thackeray Avenue,,El Paso,TX,79989,,
4510,907,2014-07-17T10:07:30Z,MAIL,,4124 Crescent Oaks Point,,Waco,TX,76705,,
4511,570,2014-02-15T18:13:47Z,RES,,61 Manley Drive,,Denver,CO,80243,,
4512,307,2014-03-14T00:26:45Z,MAIL,,54297 Corben Road,,New Haven,CT,06505,,
4513,801,2014-08-27T00:54:51Z,MAIL,,7634 Green Lane,,Honolulu,HI,96840,,
4514,74,2014-12-30T10:16:16Z,RES,,05792 Kinsman Trail,,New Orleans,LA,70129,,
4515,333,2014-09-30T21:13:11Z,RES,,5441 Sachs Hill,,Columbus,OH,43284,,
4516,118,2014-04-14T07:48:11Z,RES,,07326 Derek Parkway,,Fresno,CA,93721,,
4517,268,2014-12-22T07:01:09Z,RES,,46 Wayridge Plaza,,Atlanta,GA,30340,,
4518,225,2015-01-03T03:27:06Z,MAIL,,03 Debs Road,,Allentown,PA,18105,,
4519,869,2014-02-03T16:00:20Z,RES,,4 Graceland Plaza,,Torrance,CA,90505,,
4520,621,2014-09-19T14:46:50Z,MAIL,,41 Sundown Drive,,Buffalo,NY,14210,,
4521,316,2014-08-25T14:50:32Z,MAIL,,2 Eastlawn Place,,Bozeman,MT,59771,,
4522,52,2014-10-29T12:45:20Z,MAIL,,3 Pierstorff Plaza,,Springfield,IL,62776,,
4523,514,2014-10-02T17:29:42Z,RES,,895 Mayer Pass,,Austin,TX,78744,,
4524,813,2014-07-15T11:06:53Z,MAIL,,1 Grim Terrace,,Cincinnati,OH,45254,,
4525,91,2014-03-10T13:42:48Z,MAIL,,5052 Susan Avenue,,Minneapolis,MN,55470,,
4526,312,2014-08-10T03:13:43Z,RES,,366 Barby Trail,,San Bernardino,CA,92410,,
4527,34,2014-07-30T02:11:00Z,MAIL,,911 Susan Junction,,Greensboro,NC,27499,,
4528,15,2015-01-10T22:32:53Z,RES,,48558 Cottonwood Drive,,Pasadena,CA,91109,,
4529,916,2015-01-12T17:07:18Z,RES,,7729 Melby Junction,,Sioux Falls,SD,57188,,
4530,943,2014-09-15T19:54:49Z,MAIL,,318 Anhalt Junction,,Houston,TX,77223,,
4531,47,2014-04-24T20:17:35Z,RES,,9 Old Shore Avenue,,London,KY,40745,,
4532,734,2014-11-12T03:54:25Z,RES,,1535 School Avenue,,Cincinnati,OH,45208,,
4533,537,2015-01-03T10:50:14Z,MAIL,,994 Kenwood Place,,Omaha,NE,68134,,
4534,411,2014-07-15T08:46:08Z,RES,,9 Melvin Plaza,,Indianapolis,IN,46226,,
4535,933,2014-03-29T14:22:26Z,RES,,25 Bluejay Drive,,Toledo,OH,43610,,
4536,173,2014-01-29T09:41:30Z,MAIL,,8 Mariners Cove Court,,San Francisco,CA,94142,,
4537,755,2014-12-08T23:32:14Z,MAIL,,3659 Reindahl Circle,,Houston,TX,77206,,
4538,144,2014-01-20T22:03:11Z,RES,,94671 Helena Lane,,Roanoke,VA,24040,,
4539,238,2014-12-13T23:41:35Z,MAIL,,8873 Lerdahl Hill,,Las Vegas,NV,89155,,
4540,87,2014-04-26T17:31:24Z,MAIL,,7354 Lerdahl Junction,,Tucson,AZ,85725,,
4541,386,2014-12-10T17:23:16Z,RES,,2807 Thompson Circle,,Pittsburgh,PA,15255,,
4542,165,2014-10-20T08:58:50Z,MAIL,,9229 Green Ridge Way,,Newark,NJ,07195,,
4543,889,2014-05-26T15:23:35Z,MAIL,,57 Di Loreto Hill,,Santa Fe,NM,87505,,
4544,760,2014-07-07T23:37:45Z,MAIL,,6276 Leroy Place,,Baltimore,MD,21281,,
4545,303,2014-06-10T03:48:20Z,RES,,5173 Hollow Ridge Street,,Memphis,TN,38114,,
4546,928,2014-05-31T14:11:59Z,RES,,95037 7th Street,,San Jose,CA,95118,,
4547,240,2015-01-06T09:22:29Z,MAIL,,9917 Clarendon Alley,,Phoenix,AZ,85099,,
4548,474,2014-11-10T03:26:55Z,MAIL,,40830 Northridge Center,,Huntington,WV,25716,,
4549,93,2014-03-29T11:09:11Z,RES,,78 Stone Corner Alley,,Mount Vernon,NY,10557,,
4550,692,2014-12-11T03:42:20Z,RES,,00 Darwin Point,,Amarillo,TX,79159,,
4551,965,2014-04-27T01:25:53Z,MAIL,,124 Fairfield Road,,Austin,TX,78789,,
4552,172,2014-06-03T16:49:20Z,RES,,7005 Russell Lane,,Salt Lake City,UT,84170,,
4553,896,2014-04-30T05:27:23Z,MAIL,,928 Thierer Trail,,Salt Lake City,UT,84152,,
4554,854,2014-04-02T07:18:56Z,MAIL,,19804 Lien Trail,,Hollywood,FL,33028,,
4555,989,2014-11-10T11:40:50Z,MAIL,,0 Londonderry Hill,,Vancouver,WA,98687,,
4556,96,2014-03-28T21:28:30Z,MAIL,,735 Summit Junction,,Charlotte,NC,28247,,
4557,345,2014-12-22T08:54:02Z,RES,,5586 Dapin Alley,,Birmingham,AL,35220,,
4558,10,2014-09-10T07:16:18Z,MAIL,,5714 Southridge Way,,Salt Lake City,UT,84110,,
4559,840,2014-07-03T02:13:04Z,MAIL,,92578 Mallory Trail,,Miami,FL,33233,,
4560,70,2014-12-25T23:01:44Z,RES,,320 Hooker Park,,Gary,IN,46406,,
4561,856,2014-06-24T01:33:31Z,RES,,4 Utah Crossing,,Birmingham,AL,35220,,
4562,602,2015-01-08T23:24:05Z,RES,,8672 Elka Road,,Baton Rouge,LA,70826,,
4563,442,2014-02-24T04:37:12Z,RES,,2 Westport Hill,,Fort Lauderdale,FL,33315,,
4564,84,2014-05-20T08:41:44Z,RES,,344 Dunning Alley,,Jacksonville,FL,32277,,
4565,372,2014-12-09T10:00:54Z,RES,,6 Hollow Ridge Court,,Vero Beach,FL,32969,,
4566,897,2014-11-09T06:01:42Z,RES,,9029 Mockingbird Way,,Mc Keesport,PA,15134,,
4567,192,2014-12-07T01:49:33Z,RES,,50972 Jenifer Trail,,Knoxville,TN,37995,,
4568,885,2014-12-13T18:34:49Z,RES,,5 Vahlen Drive,,Alexandria,VA,22301,,
4569,926,2014-06-27T05:28:31Z,RES,,94 Reinke Drive,,Washington,DC,20041,,
4570,352,2014-05-23T23:34:36Z,RES,,54 Mockingbird Park,,Abilene,TX,79605,,
4571,562,2014-09-21T20:25:57Z,MAIL,,5731 Fulton Road,,Kansas City,MO,64125,,
4572,105,2014-08-28T21:39:57Z,RES,,2566 Moland Center,,Northridge,CA,91328,,
4573,195,2014-04-16T19:14:26Z,MAIL,,60253 Summerview Court,,Los Angeles,CA,90094,,
4574,528,2014-01-22T08:04:32Z,MAIL,,144 Vernon Street,,Amarillo,TX,79165,,
4575,481,2014-03-29T15:47:39Z,RES,,9 School Center,,Henderson,NV,89074,,
4576,861,2014-07-27T16:38:48Z,MAIL,,2469 Hoard Place,,New Orleans,LA,70183,,
